color,director_name,num_critic_for_reviews,duration,actor_1_name,gross,movie_title,genres
Color,Guy Ritchie,151,104,Jason Statham,30093107,Snatch ,Comedy|Crime
Color,Brett Leonard,48,140,Jeff Fahey,32101000,The Lawnmower Man ,Horror|Sci-Fi
Color,Peter Sollett,166,90,Ari Graynor,31487293,Nick and Norah's Infinite Playlist ,Comedy|Drama|Music|Romance
Color,Kevin Smith,206,130,Matt Damon,30651422,Dogma ,Adventure|Comedy|Drama|Fantasy
Color,Bob Dolman,92,98,Erika Christensen,30306281,The Banger Sisters ,Comedy|Drama
Color,Joe Dante,78,101,Albert Brooks,29500000,Twilight Zone: The Movie ,Fantasy|Horror|Sci-Fi
Color,Rowdy Herrington,83,114,Ben Gazzara,30050028,Road House ,Action|Thriller
Color,Keenen Ivory Wayans,8,100,Jada Pinkett Smith,29392418,A Low Down Dirty Shame ,Action|Comedy|Crime
Color,John Polson,86,85,Erika Christensen,28563926,Swimfan ,Drama|Thriller
Color,Greg Coolidge,85,103,Dane Cook,28435406,Employee of the Month ,Comedy|Romance
Color,Harry Elfont,76,100,Ethan Embry,25339117,Can't Hardly Wait ,Comedy|Romance
Color,Francis Ford Coppola,60,114,Tom Cruise,25600000,The Outsiders ,Crime|Drama
Color,David Lowery,78,102,Bryce Dallas Howard,,Pete's Dragon ,Adventure|Family|Fantasy
Color,David Cronenberg,112,103,Tom Skerritt,,The Dead Zone ,Horror|Sci-Fi|Thriller
Color,Ciarán Foy,189,97,Laila Haley,27736779,Sinister 2 ,Horror|Mystery|Thriller
Color,Salim Akil,82,116,Omari Hardwick,24397469,Sparkle ,Drama|Music
Color,Jamie Blanks,120,96,Marley Shelton,20384136,Valentine ,Horror|Mystery|Thriller
Color,Olatunde Osunsanmi,183,98,Milla Jovovich,25464480,The Fourth Kind ,Mystery|Sci-Fi|Thriller
Color,Robert Altman,211,105,Meryl Streep,20338609,A Prairie Home Companion ,Comedy|Drama|Music
Black and White,Leon Ichaso,14,123,Khandi Alexander,18272447,Sugar Hill ,Drama|Thriller
Color,Joseph Zito,54,107,Billy Drago,,Invasion U.S.A. ,Action|Thriller
Color,Malcolm D. Lee,55,112,Jurnee Smollett-Bell,17378977,Roll Bounce ,Comedy|Drama|Music|Romance
Color,Wes Anderson,179,93,Bill Murray,17096053,Rushmore ,Comedy|Drama
Color,Colin Strause,221,97,David Zayas,21371425,Skyline ,Action|Sci-Fi|Thriller
Color,John Madden,158,122,Tina Desai,33071558,The Second Best Exotic Marigold Hotel ,Comedy|Drama
Color,Patricia Rozema,73,101,Julia Ormond,17655201,Kit Kittredge: An American Girl ,Drama|Family
Color,Mark Rosman,65,100,Ben Feldman,16247775,The Perfect Man ,Comedy|Family|Romance
Color,Spike Lee,23,129,Denzel Washington,16153600,Mo' Better Blues ,Drama|Music|Romance
Color,Steve Oedekerk,63,81,Steve Oedekerk,16033556,Kung Pow: Enter the Fist ,Action|Comedy
Color,Ron Underwood,132,96,Reba McEntire,16667084,Tremors ,Comedy|Horror|Sci-Fi
Color,Rob Schmidt,191,84,Kevin Zegers,15417771,Wrong Turn ,Horror|Thriller
Color,Walter Hill,52,100,Dennis Quaid,,The Long Riders ,Western
Color,James Foley,91,110,Byron Mann,15156200,The Corruptor ,Action|Crime|Drama|Mystery|Thriller
Color,Jeff Nichols,368,130,Matthew McConaughey,21589307,Mud ,Drama
Color,Robert Ben Garant,89,84,Wendi McLendon-Covey,20339754,Reno 911!: Miami ,Comedy|Crime
Color,Morgan Spurlock,83,106,Harry Styles,28873374,One Direction: This Is Us ,Documentary|Music
Color,Neal Brennan,83,89,Rob Riggle,15102127,"The Goods: Live Hard, Sell Hard ",Comedy
Color,Tuck Tucker,33,76,Jennifer Jason Leigh,13684949,Hey Arnold! The Movie ,Adventure|Animation|Comedy|Family
Color,Simon Curtis,386,99,Eddie Redmayne,14597405,My Week with Marilyn ,Biography|Drama
Color,Richard Shepard,191,96,Adam Scott,12570442,The Matador ,Comedy|Crime|Drama|Thriller
Color,Theodore Witcher,16,104,Leonard Roberts,12514138,Love Jones ,Drama|Romance
Color,Joel Edgerton,297,108,Busy Philipps,43771291,The Gift ,Mystery|Thriller
Color,Jim Hanon,47,108,Chase Ellison,11703287,End of the Spear ,Adventure|Drama
Color,Tommy O'Haver,63,87,Mila Kunis,11560259,Get Over It ,Comedy|Romance
Color,Mike Judge,144,89,Gary Cole,10824921,Office Space ,Comedy
Color,Michael Patrick Jann,77,97,Kirsten Dunst,10561238,Drop Dead Gorgeous ,Comedy|Romance|Thriller
Color,Tim Burton,325,106,Christoph Waltz,14479776,Big Eyes ,Biography|Crime|Drama|Romance
Color,Peter Berg,100,100,Jon Favreau,9801782,Very Bad Things ,Comedy|Crime|Thriller
Color,Joe Nussbaum,52,89,Steve Carell,8070311,Sleepover ,Comedy|Romance
Color,Brian De Palma,98,114,Melanie Griffith,,Body Double ,Mystery|Thriller
Color,Jorma Taccone,163,95,Jasper Cole,8460995,MacGruber ,Action|Comedy|Romance
Color,Stephen Frears,137,97,Sophie Okonedo,8111360,Dirty Pretty Things ,Crime|Drama|Thriller
Color,Elizabeth Banks,180,94,Hugh Jackman,8828771,Movie 43 ,Comedy
Color,Florian Henckel von Donnersmarck,321,103,Johnny Depp,67631157,The Tourist ,Action|Romance|Thriller
Color,Jeff Lowell,100,95,Stephen Root,7563670,Over Her Dead Body ,Comedy|Fantasy|Romance
Black and White,Lorene Scafaria,265,101,Steve Carell,6619173,Seeking a Friend for the End of the World ,Adventure|Comedy|Drama|Romance|Sci-Fi
Color,Miguel Arteta,212,87,Kurtwood Smith,6857503,Cedar Rapids ,Comedy
Color,,68,40,Michaela Conlin,,Bones ,Comedy|Crime|Drama|Mystery|Romance
Black and White,Tony Kaye,162,101,Ethan Suplee,6712241,American History X ,Crime|Drama
Color,Marcus Dunstan,147,82,Daniel Sharman,6842058,The Collection ,Action|Horror|Thriller
Color,Timothy Björklund,33,74,Nathan Lane,6491350,Teacher's Pet ,Animation|Comedy|Family|Fantasy|Musical
Color,François Girard,94,130,Johannes Silberschneider,9473382,The Red Violin ,Drama|Music|Mystery|Romance
Color,David Lynch,143,112,Sissy Spacek,6197866,The Straight Story ,Biography|Drama
Color,Scott Kalvert,38,96,Norman Reedus,6044618,Deuces Wild ,Action|Crime|Drama
Color,Jason Bateman,126,89,Beth Grant,7764027,Bad Words ,Comedy|Drama
Color,David Schwimmer,168,100,Dylan Moran,5998971,"Run, Fatboy, Run ",Comedy|Romance|Sport
Color,Allan Arkush,19,78,Bernadette Peters,,Heartbeeps ,Comedy|Sci-Fi
Color,Mike Binder,91,121,Jennifer Ehle,21569041,Black or White ,Drama
Color,Eric Bross,46,85,Jerry Stiller,4356743,On the Line ,Comedy|Family|Romance
Color,Werner Herzog,198,120,Christian Bale,5484375,Rescue Dawn ,Adventure|Biography|Drama|War
Color,Dan Fogelman,139,106,Al Pacino,5348317,Danny Collins ,Comedy|Drama|Music
Color,Jay Duplass,182,83,Judy Greer,4244155,"Jeff, Who Lives at Home ",Comedy|Drama
Color,Luca Guadagnino,181,120,Flavio Parenti,5004648,I Am Love ,Drama|Romance
Color,John Putch,23,111,Robert Picardo,3333823,Atlas Shrugged II: The Strike ,Drama|Mystery|Sci-Fi
Color,Peter Medak,30,100,Gary Oldman,3275585,Romeo Is Bleeding ,Action|Crime|Drama|Thriller
Color,Steven Soderbergh,111,89,Peter Fonda,3193102,The Limey ,Crime|Drama|Mystery|Thriller
Color,Paul Haggis,287,115,Don Cheadle,54557348,Crash ,Crime|Drama|Thriller
Color,Terence Davies,96,135,Eric Stoltz,3041803,The House of Mirth ,Drama|Romance
Color,Harley Cokeliss,27,92,Cliff Robertson,3060858,Malone ,Action|Drama|Thriller
Color,Victor Salva,44,120,Scott Mechlowicz,1055654,Peaceful Warrior ,Drama|Romance|Sport
Color,Tom Brady,49,97,Don Johnson,2331318,Bucky Larson: Born to Be a Star ,Comedy
Color,Spike Lee,57,135,Gillian White,2185266,Bamboozled ,Comedy|Drama|Music
Color,Jason Zada,185,93,Eoin Macken,26583369,The Forest ,Horror|Mystery|Thriller
Color,Franklin J. Schaffner,2,118,Frank Langella,800000,Sphinx ,Adventure|Mystery|Thriller
Color,Noah Baumbach,270,97,Naomi Watts,7574066,While We're Young ,Comedy|Drama
Color,Chris Weitz,94,98,Demián Bichir,1754319,A Better Life ,Drama|Romance
Color,David Cronenberg,157,98,Miranda Richardson,1641788,Spider ,Drama|Mystery|Thriller
Color,Eric Blakeney,49,101,Liam Neeson,1631839,Gun Shy ,Comedy|Crime|Romance
Color,Douglas McGrath,80,132,Charlie Hunnam,1309849,Nicholas Nickleby ,Drama|Romance
Color,Ariel Vromen,221,106,Chris Evans,1939441,The Iceman ,Biography|Crime|Drama
Color,,53,55,Krystyna Janda,447093,Dekalog ,Drama
Color,Rakesh Roshan,20,168,Naseeruddin Shah,,Krrish ,Action|Adventure|Romance|Sci-Fi
Color,John Waters,90,87,Alicia Witt,1276984,Cecil B. DeMented ,Comedy|Crime|Thriller
Color,William Friedkin,376,98,Matthew McConaughey,1987762,Killer Joe ,Crime|Drama|Romance|Thriller
Color,Derrick Borte,144,96,Demi Moore,1474508,The Joneses ,Comedy|Drama
Color,Richard Kwietniowski,82,104,Philip Seymour Hoffman,1011054,Owning Mahowny ,Crime|Drama|Thriller
Color,Bob Odenkirk,51,93,Jenna Fischer,900926,The Brothers Solomon ,Comedy
Color,Kar-Wai Wong,192,95,Natalie Portman,866778,My Blueberry Nights ,Drama|Romance
Color,John Turturro,36,119,Beverly D'Angelo,836641,Illuminata ,Drama
Color,Guy Ritchie,71,89,Bruce Greenwood,598645,Swept Away ,Comedy|Romance
Color,Joshua Seftel,79,107,Bashar Rahal,578527,"War, Inc. ",Action|Comedy|Thriller
Black and White,Stephen Chow,246,85,Wei Zhao,488872,Shaolin Soccer ,Action|Comedy|Sport
Color,Vincent Gallo,115,93,Vincent Gallo,365734,The Brown Bunny ,Drama
Color,Claude Chabrol,34,101,Isabelle Huppert,231417,The Swindle ,Comedy|Crime|Thriller
Color,Jon Stewart,129,103,Numan Acar,3093491,Rosewater ,Biography|Drama
Color,Bigas Luna,22,101,Olivier Martinez,244465,The Chambermaid on the Titanic ,Drama|Romance
Color,Ralph Fiennes,196,123,Gerard Butler,756452,Coriolanus ,Drama|Thriller|War
Color,Dan Harris,73,111,Kip Pardue,228524,Imaginary Heroes ,Comedy|Drama
Color,Mel Smith,43,86,Minnie Driver,226792,High Heels and Low Lifes ,Action|Comedy|Drama
Color,Bobcat Goldthwait,129,99,Robin Williams,221210,World's Greatest Dad ,Comedy|Drama
Color,Christopher Smith,200,90,Danny Dyer,136432,Severance ,Comedy|Horror|Thriller
Color,Stuart Gordon,79,82,Joe Mantegna,131617,Edmond ,Drama|Thriller
Color,Jake Scott,112,110,Kristen Stewart,152857,Welcome to the Rileys ,Drama
Color,Alan Metter,17,83,Christopher Lee,126247,Police Academy: Mission to Moscow ,Comedy|Crime
Color,Jeb Stuart,20,128,Ricky Schroder,82739,Blood Done Sign My Name ,Drama
Color,Rafa Lara,12,125,Jorge Luis Moreno,169379,"Cinco de Mayo, La Batalla ",Drama|History|War
Color,Michael Radford,59,97,Chris Noth,,Elsa & Fred ,Comedy|Drama|Romance
Color,Arthur Hiller,29,86,Eric Idle,15447,An Alan Smithee Film: Burn Hollywood Burn ,Comedy
Color,Michael Meredith,23,91,Jeff Bridges,19348,The Open Road ,Comedy|Drama
Color,Julio DePietro,22,90,Adrian Martinez,100503,The Good Guy ,Comedy|Romance
Color,Katherine Dieckmann,43,90,Stephanie Szostak,92900,Motherhood ,Comedy|Drama
Color,William Dear,16,94,Madison Pettis,140987,Free Style ,Drama
Color,Kim Farrant,84,112,Nicholas Hamilton,,Strangerland ,Drama|Mystery|Thriller
Color,Marcus Raboy,4,85,Mike Epps,,The Janky Promoters ,Comedy|Crime|Music
Color,Scott Marshall,20,93,Drew Fuller,5561,Blonde Ambition ,Comedy|Romance
Color,Álex de la Iglesia,71,104,Jim Carter,3607,The Oxford Murders ,Crime|Mystery|Thriller
Color,Andrew Traucki,102,94,Damian Walshe-Howling,,The Reef ,Horror|Thriller
Color,Michael Clancy,27,85,Zooey Deschanel,70527,Eulogy ,Comedy|Drama
Color,Patrick Lussier,62,99,Teryl Rothery,,White Noise 2: The Light ,Drama|Fantasy|Horror|Thriller
Color,Robert Adetuyi,5,91,Shane Pollard,,You Got Served: Beat the World ,Drama|Music
Color,Kari Skogland,76,117,Jim Sturgess,,Fifty Dead Men Walking ,Drama|Thriller
Color,Taedong Park,8,85,Drake Bell,,Jungle Shuffle ,Adventure|Animation
Color,Paul Schrader,75,106,Veronica Ferres,,Adam Resurrected ,Drama|War
Color,Benedikt Erlingsson,66,81,Ingvar Eggert Sigurðsson,11835,Of Horses and Men ,Comedy|Drama|Romance
Color,Gurinder Chadha,31,100,Sendhil Ramamurthy,,It's a Wonderful Afterlife ,Comedy|Drama|Horror|Romance
Color,Jason Connery,32,90,Ray Winstone,,The Devil's Tomb ,Action|Horror|Sci-Fi
Color,Vic Sarin,17,116,Jimi Mistry,,Partition ,Drama|Romance
Color,Jim Issa,4,84,Elaine Hendrix,,Good Intentions ,Comedy
Color,Jee-woon Kim,152,135,Kang-ho Song,128486,"The Good, the Bad, the Weird ",Action|Adventure|Comedy|Western
Color,Douglas Aarniokoski,129,84,Boris Kodjoe,,Nurse 3D ,Horror|Thriller
Color,William Phillips,15,89,Tyler Mane,,Gunless ,Action|Comedy|Drama|Western
Color,Greg Mottola,248,107,Kristen Stewart,16025394,Adventureland ,Comedy|Drama|Romance
Color,Andy Garcia,52,144,Danny Pino,2483955,The Lost City ,Drama|Romance
Color,Steve Carr,55,98,John Witherspoon,57176582,Next Friday ,Comedy
Color,Sarik Andreasyan,30,94,Hayden Christensen,,American Heist ,Action|Crime|Drama|Thriller
Color,Lewis Gilbert,130,117,Donald Pleasence,43100000,You Only Live Twice ,Action|Adventure|Thriller
Color,Julian Gilbey,29,102,Mem Ferda,,Plastic ,Action|Comedy|Crime|Drama
Color,Michael Haneke,447,127,Isabelle Huppert,225377,Amour ,Drama|Romance
Color,Gary Sherman,66,98,Tom Skerritt,14114488,Poltergeist III ,Horror|Thriller
Color,Valeri Milev,18,88,Daniella Alonso,,Re-Kill ,Action|Horror
Color,Stanley Kramer,61,197,Jonathan Winters,46300000,"It's a Mad, Mad, Mad, Mad World ",Action|Adventure|Comedy|Crime
Color,Pedro Almodóvar,232,121,Carmen Maura,12899702,Volver ,Comedy|Crime|Drama|Mystery
Color,Gerald Potterton,62,90,John Vernon,,Heavy Metal ,Adventure|Animation|Fantasy|Horror|Sci-Fi
Color,Jared Hess,106,89,Jizelle Jade,113155,Gentlemen Broncos ,Adventure|Comedy|Sci-Fi
Color,Richard Loncraine,56,104,Robert Downey Jr.,2600000,Richard III ,Drama|War
,David Hackl,48,94,Scott Glenn,,Into the Grizzly Maze ,Action|Horror|Thriller
Color,Anurag Basu,41,90,Bárbara Mori,1602466,Kites ,Action|Drama|Romance|Thriller
Color,Lars von Trier,439,130,Alexander Skarsgård,3029870,Melancholia ,Drama|Sci-Fi
Color,Kriv Stenders,54,92,Noah Taylor,,Red Dog ,Biography|Comedy|Drama|Family|Romance
Color,Yash Chopra,50,176,Shah Rukh Khan,3047539,Jab Tak Hai Jaan ,Drama|Romance
Color,Ridley Scott,392,116,Tom Skerritt,78900000,Alien ,Horror|Sci-Fi
Color,Tobe Hooper,277,88,Gunnar Hansen,30859000,The Texas Chain Saw Massacre ,Horror|Thriller
Color,Floria Sigismondi,259,106,Kristen Stewart,3571735,The Runaways ,Biography|Drama|Music
Color,Norman Jewison,66,181,Topol,50000000,Fiddler on the Roof ,Drama|Family|Musical|Romance
Color,Terence Young,129,130,Desmond Llewelyn,63600000,Thunderball ,Action|Adventure|Thriller
Color,Joseph Kahn,115,93,Josh Hutcherson,,Detention ,Comedy|Horror|Sci-Fi
Color,Ferzan Ozpetek,81,110,Riccardo Scamarcio,,Loose Cannons ,Comedy|Drama|Romance
Color,F. Gary Gray,29,123,Vivica A. Fox,36049108,Set It Off ,Action|Crime|Drama|Romance|Thriller
Color,Malcolm D. Lee,32,120,Harold Perrineau,34074895,The Best Man ,Comedy|Drama
Color,Tom Holland,142,87,Catherine Hicks,33244684,Child's Play ,Fantasy|Horror
Color,Michael Moore,263,123,Michael Moore,24530513,Sicko ,Documentary|Drama
Color,James DeMonaco,285,103,Noel Gugliemi,71519230,The Purge: Anarchy ,Action|Horror|Sci-Fi|Thriller
Color,Kris Isacsson,64,91,Rosario Dawson,20035310,Down to You ,Comedy|Drama|Romance
Color,Danny Leiner,150,88,Ethan Embry,18225165,Harold & Kumar Go to White Castle ,Adventure|Comedy
Color,Rod Lurie,136,126,Jeff Bridges,17804273,The Contender ,Drama|Thriller
Color,Ben Younger,132,120,Vin Diesel,16938179,Boiler Room ,Crime|Drama|Thriller
Color,John Landis,71,116,Don Ameche,90400000,Trading Places ,Comedy
Color,Glen Morgan,186,94,Oliver Hudson,16235293,Black Christmas ,Horror
Color,Daniel Taplitz,39,85,Jennifer Esposito,11827301,Breakin' All the Rules ,Comedy|Romance
Color,Kenneth Branagh,46,137,Brian Blessed,10161099,Henry V ,Action|Biography|Drama|History|Romance|War
Color,Tamara Jenkins,201,114,Philip Seymour Hoffman,6610326,The Savages ,Comedy|Drama
Color,Linda Mendoza,32,76,Carlos Ponce,6126237,Chasing Papi ,Comedy|Romance
Color,Christopher McQuarrie,117,119,Kristin Lehman,6047856,The Way of the Gun ,Action|Crime|Drama|Thriller
Color,Burr Steers,136,99,Kieran Culkin,4681503,Igby Goes Down ,Comedy|Drama
Color,Hart Bochner,15,79,Jon Favreau,4350774,PCU ,Comedy
Color,Michael O. Sajbel,46,114,Bill Cobbs,3420871,The Ultimate Gift ,Drama|Family|Romance
Color,,1,30,Ronn Moss,,The Bold and the Beautiful ,Drama|Romance
Color,Stewart Raffill,41,91,Anjelica Huston,,The Ice Pirates ,Action|Adventure|Comedy|Romance|Sci-Fi
Color,Davis Guggenheim,65,95,Emma Bell,2955039,Gracie ,Biography|Drama|Sport
Color,Bart Freundlich,100,103,Billy Crudup,1530535,Trust the Man ,Comedy|Drama|Romance
Color,Andrew Fleming,129,92,Steve Coogan,4881867,Hamlet 2 ,Comedy|Music
Color,Todd Haynes,103,124,Christian Bale,1043487,Velvet Goldmine ,Drama|Music
Color,Hong-jin Na,77,156,Jung-min Hwang,770629,The Wailing ,Fantasy|Horror|Mystery|Thriller
Color,Kevin Tancharoen,67,84,Lea Michele,11860839,Glee: The 3D Concert Movie ,Documentary|Music
Color,Chatrichalerm Yukol,31,300,Sarunyu Wongkrachang,454255,The Legend of Suriyothai ,Action|Adventure|Drama|History|War
Color,Dario Argento,76,120,John Amos,349618,Two Evil Eyes ,Horror
Color,Eric Lavaine,17,98,Lambert Wilson,,Barbecue ,Comedy
Color,Mike Leigh,81,121,Lesley Manville,112935,All or Nothing ,Drama
Color,Marc Forby,26,97,Q'orianka Kilcher,883887,Princess Kaiulani ,Drama
Color,Peter Cattaneo,24,86,Jacqueline McKenzie,13751,Opal Dream ,Drama|Family
Color,Scott Mann,44,93,Robert De Niro,,Heist ,Action|Crime|Thriller
Color,Ole Christian Madsen,80,45,Lars Mikkelsen,145109,Flame and Citron ,Drama|History|Thriller|War
Color,Meiert Avis,41,97,Fisher Stevens,1046166,Undiscovered ,Comedy|Music|Romance
Color,Julian Jarrold,91,102,Andrew Garfield,,Red Riding: In the Year of Our Lord 1974 ,Crime|Drama|Mystery|Thriller
Color,André Téchiné,66,105,Catherine Deneuve,2874,The Girl on the Train ,Drama
Color,Emily Young,19,103,Sarah Michelle Gellar,,Veronika Decides to Die ,Drama|Romance
Color,Peter Faiman,35,93,Paul Hogan,174635000,Crocodile Dundee ,Adventure|Comedy
Color,Martyn Pick,19,76,Sean Pertwee,,"Ultramarines: A Warhammer 40,000 Movie ",Action|Animation|Fantasy|Horror|Mystery|Sci-Fi|Thriller
Color,Roland Suso Richter,33,90,Stephen Graham,,The I Inside ,Mystery|Sci-Fi|Thriller
Color,Jeremy Sims,17,122,Harrison Gilbertson,,Beneath Hill 60 ,Drama|History|War
Color,Maïwenn,163,127,Riccardo Scamarcio,171320,Polisse ,Crime|Drama
Color,Joby Harold,133,84,Hayden Christensen,14373825,Awake ,Crime|Mystery|Thriller
Color,,47,23,Dee Bradley Baker,,Star Wars: The Clone Wars ,Action|Adventure|Animation|Drama|Fantasy|Sci-Fi
Color,Ekachai Uekrongtham,66,96,Michael Jai White,162,Skin Trade ,Action|Crime|Thriller
Color,Joel Schumacher,147,97,Dianne Wiest,32222567,The Lost Boys ,Comedy|Fantasy|Horror
Color,Scott Cooper,273,112,Jeff Bridges,39462438,Crazy Heart ,Drama|Music|Romance
Color,Mark Rydell,32,125,David Keith,29200000,The Rose ,Drama|Music|Romance
Color,David E. Talbert,52,96,Djimon Hounsou,21564616,Baggage Claim ,Comedy
Color,Roger Vadim,107,98,Jane Fonda,,Barbarella ,Adventure|Comedy|Fantasy|Sci-Fi
Color,Nils Gaup,6,92,Bjørn Sundquist,,Shipwrecked ,Adventure|Family
Color,Alexander Payne,175,103,Matthew Broderick,14879556,Election ,Comedy|Drama
Color,Mira Nair,167,122,Jacinda Barrett,13569248,The Namesake ,Drama
Color,Ari Sandel,132,101,Bella Thorne,34017854,The DUFF ,Comedy
Color,Vondie Curtis-Hall,66,104,Mariah Carey,4273372,Glitter ,Drama|Music|Romance
Color,Tom Elkins,79,101,Abigail Spencer,,The Haunting in Connecticut 2: Ghosts of Georgia ,Drama|Horror|Mystery|Thriller
Color,Woo-Suk Kang,15,135,Yu-mi Jeong,,Silmido ,Action|Drama
Color,Jane Campion,222,119,Abbie Cornish,4440055,Bright Star ,Biography|Drama|Romance
Color,Karan Johar,210,128,Shah Rukh Khan,4018695,My Name Is Khan ,Adventure|Drama|Thriller
Color,Herbert Ross,60,107,Dianne Wiest,80000000,Footloose ,Drama|Music|Romance
Color,J.C. Chandor,346,106,Robert Redford,6262942,All Is Lost ,Action|Adventure|Drama
Color,John Sayles,46,126,Mary Elizabeth Mastrantonio,1997807,Limbo ,Adventure|Drama|Thriller
Color,Vipul Amrutlal Shah,15,128,Katrina Kaif,1207007,Namastey London ,Comedy|Drama|Romance
Color,Ken Loach,169,127,Padraic Delaney,1829142,The Wind That Shakes the Barley ,Drama|War
